MiB,delay,tcp_size,parallel_buffer,N,run,seconds
50,50,big,50,4,1,1.45152211189
50,50,big,50,4,2,1.48456406593
50,50,big,50,4,3,1.45647716522
50,50,big,50,8,1,1.53997588158
50,50,big,50,8,2,1.53697109222
50,50,big,50,8,3,1.53631496429
50,50,big,50,16,1,1.73810100555
50,50,big,50,16,2,1.73652005196
50,50,big,50,16,3,1.73547101021
50,50,big,100,1,1,1.85977005959
50,50,big,100,1,2,1.85431599617
50,50,big,100,1,3,1.85112690926
50,50,big,100,2,1,1.5966489315
50,50,big,100,2,2,1.59015607834
50,50,big,100,2,3,1.5986700058
50,50,big,100,3,1,1.49979496002
50,50,big,100,3,2,1.50523495674
50,50,big,100,3,3,1.5034058094
50,50,big,100,4,1,1.48684597015
50,50,big,100,4,2,1.44936490059
50,50,big,100,4,3,1.44130086899
50,50,big,100,8,1,1.53733205795
50,50,big,100,8,2,1.5372698307
50,50,big,100,8,3,1.5386929512
50,50,big,100,16,1,1.73697090149
50,50,big,100,16,2,1.73534011841
50,50,big,100,16,3,1.73563814163
50,100,default,4,1,1,4.39051198959
50,100,default,4,1,2,4.38398218155
50,100,default,4,1,3,4.38570809364
50,100,default,4,2,1,2.98730111122
50,100,default,4,2,2,2.99711799622
50,100,default,4,2,3,2.98369908333
50,100,default,4,3,1,2.78654813766
50,100,default,4,3,2,2.78937196732
50,100,default,4,3,3,2.78821897507
50,100,default,4,4,1,2.77240014076
50,100,default,4,4,2,2.77961397171
50,100,default,4,4,3,2.77283501625
50,100,default,4,8,1,2.88395404816
50,100,default,4,8,2,2.88245081902
50,100,default,4,8,3,2.88120889664
50,100,default,4,16,1,3.29247093201
50,100,default,4,16,2,3.29180693626
50,100,default,4,16,3,3.29016113281
50,100,default,50,1,1,3.75254392624
50,100,default,50,1,2,3.66033196449
50,100,default,50,1,3,3.65826487541
50,100,default,50,2,1,3.02973103523
50,100,default,50,2,2,3.02927708626
50,100,default,50,2,3,3.02864313126
50,100,default,50,3,1,2.81055498123
50,100,default,50,3,2,2.81140995026
50,100,default,50,3,3,2.81428194046
50,100,default,50,4,1,2.70440411568
50,100,default,50,4,2,2.70386600494
50,100,default,50,4,3,2.80041790009
50,100,default,50,8,1,2.88871002197
50,100,default,50,8,2,2.89110398293
50,100,default,50,8,3,2.89327383041
50,100,default,50,16,1,3.2900159359
50,100,default,50,16,2,3.29017901421
50,100,default,50,16,3,3.28836107254
50,100,default,100,1,1,3.6592168808
50,100,default,100,1,2,3.65790605545
50,100,default,100,1,3,3.65771389008
50,100,default,100,2,1,3.02428293228
50,100,default,100,2,2,3.02699589729
50,100,default,100,2,3,3.02792811394
50,100,default,100,3,1,2.81452703476
50,100,default,100,3,2,2.80889511108
50,100,default,100,3,3,2.8104660511
50,100,default,100,4,1,2.7028670311
50,100,default,100,4,2,2.78568506241
50,100,default,100,4,3,2.70055699348
50,100,default,100,8,1,2.89118885994
50,100,default,100,8,2,2.89117002487
50,100,default,100,8,3,2.88839817047
50,100,default,100,16,1,3.29185795784
50,100,default,100,16,2,3.29077100754
50,100,default,100,16,3,3.28875207901
50,100,big,4,1,1,4.18415188789
50,100,big,4,1,2,4.38299608231
50,100,big,4,1,3,4.28058099747
50,100,big,4,2,1,2.98124599457
50,100,big,4,2,2,2.89689302444
50,100,big,4,2,3,2.98743009567
50,100,big,4,3,1,2.78558683395
50,100,big,4,3,2,2.7873032093
50,100,big,4,3,3,2.790143013
50,100,big,4,4,1,2.69119596481
50,100,big,4,4,2,2.68632388115
50,100,big,4,4,3,2.76735091209
50,100,big,4,8,1,2.87000799179
50,100,big,4,8,2,2.8825237751
50,100,big,4,8,3,2.88593697548
50,100,big,4,16,1,3.29344797134
50,100,big,4,16,2,3.29232597351
50,100,big,4,16,3,3.29286503792
50,100,big,50,1,1,3.65782094002
50,100,big,50,1,2,3.46244096756
50,100,big,50,1,3,3.46023201942
50,100,big,50,2,1,3.00024080276
50,100,big,50,2,2,2.99399089813
50,100,big,50,2,3,2.99341988564
50,100,big,50,3,1,2.80771803856
50,100,big,50,3,2,2.81024289131
50,100,big,50,3,3,2.81231212616
50,100,big,50,4,1,2.70464015007
50,100,big,50,4,2,2.70298790932
50,100,big,50,4,3,2.70381212234
50,100,big,50,8,1,2.88939404488
50,100,big,50,8,2,2.89109492302
50,100,big,50,8,3,2.89230513573
50,100,big,50,16,1,3.29049801826
50,100,big,50,16,2,3.29109406471
50,100,big,50,16,3,3.29020595551
50,100,big,100,1,1,3.55429792404
50,100,big,100,1,2,3.45470905304
50,100,big,100,1,3,3.45969796181
50,100,big,100,2,1,2.9993288517
50,100,big,100,2,2,2.99427103996
50,100,big,100,2,3,2.9953827858
50,100,big,100,3,1,2.80964612961
50,100,big,100,3,2,2.80751490593
50,100,big,100,3,3,2.8020401001
50,100,big,100,4,1,2.78903508186
50,100,big,100,4,2,2.71214294434
50,100,big,100,4,3,2.78950381279
50,100,big,100,8,1,2.89187693596
50,100,big,100,8,2,2.88996100426
50,100,big,100,8,3,2.89163398743
50,100,big,100,16,1,3.29116296768
50,100,big,100,16,2,3.2893948555
50,100,big,100,16,3,3.28864192963
100,0,default,4,1,1,0.352555036545
100,0,default,4,1,2,0.348893165588
100,0,default,4,1,3,0.310649871826
100,0,default,4,2,1,0.241955041885
100,0,default,4,2,2,0.24365901947
100,0,default,4,2,3,0.246265172958
100,0,default,4,3,1,0.259790897369
100,0,default,4,3,2,0.257833003998
100,0,default,4,3,3,0.268962144852
100,0,default,4,4,1,0.246109962463
100,0,default,4,4,2,0.233925104141
100,0,default,4,4,3,0.230856895447
